time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2018-02-16 09:00:00+00:00,2.33,97.6,152.0,33.06,141.0,311.2,0.97,246.0,100672.0
2018-02-16 10:00:00+00:00,3.27,92.75,169.0,12.1,164.0,318.6,1.38,258.0,100770.0
2018-02-16 11:00:00+00:00,4.34,85.1,171.0,6.6,168.0,317.8,1.79,272.0,100809.0
2018-02-16 12:00:00+00:00,4.94,79.55,161.0,2.21,160.0,305.6,1.93,282.0,100799.0
2018-02-16 13:00:00+00:00,5.38,74.55,191.0,29.26,179.0,305.2,2.0,281.0,100790.0
2018-02-16 14:00:00+00:00,5.9,68.35,263.0,390.51,135.0,291.6,2.0,284.0,100770.0
2018-02-16 15:00:00+00:00,5.77,69.5,183.0,608.75,54.0,286.4,0.97,279.0,100741.0
2018-02-16 16:00:00+00:00,5.06,79.75,26.0,56.83,22.0,255.2,0.48,188.0,100750.0
2018-02-16 17:00:00+00:00,4.07,74.4,0.0,-0.0,0.0,245.0,0.69,152.0,100799.0
2018-02-16 18:00:00+00:00,2.82,80.15,0.0,-0.0,0.0,230.0,0.62,118.0,100809.0
2018-02-16 19:00:00+00:00,1.9,83.1,0.0,-0.0,0.0,232.0,1.1,77.0,100799.0
2018-02-16 20:00:00+00:00,-0.4,88.75,0.0,-0.0,0.0,228.6,1.31,70.0,100780.0
2018-02-16 21:00:00+00:00,-0.44,89.3,0.0,-0.0,0.0,226.2,1.17,65.0,100790.0
2018-02-16 22:00:00+00:00,-1.81,91.8,0.0,-0.0,0.0,226.6,1.38,64.0,100858.0
2018-02-16 23:00:00+00:00,-2.41,92.85,0.0,-0.0,0.0,224.4,1.38,70.0,100790.0
2018-02-17 00:00:00+00:00,-2.26,92.45,0.0,-0.0,0.0,229.2,1.24,72.0,100799.0
2018-02-17 01:00:00+00:00,-2.84,92.6,0.0,-0.0,0.0,242.2,1.52,67.0,100741.0
2018-02-17 02:00:00+00:00,-2.78,92.25,0.0,-0.0,0.0,247.8,1.66,65.0,100593.0
2018-02-17 03:00:00+00:00,-2.47,91.5,0.0,-0.0,0.0,253.6,1.59,60.0,100613.0
2018-02-17 04:00:00+00:00,-2.28,91.5,0.0,-0.0,0.0,260.8,1.72,56.0,100525.0
2018-02-17 05:00:00+00:00,-1.74,90.9,0.0,-0.0,0.0,270.2,1.86,60.0,100466.0
2018-02-17 06:00:00+00:00,-1.22,90.15,0.0,-0.0,0.0,278.8,1.86,62.0,100437.0
2018-02-17 07:00:00+00:00,-1.04,89.8,11.0,0.0,11.0,277.4,1.93,72.0,100378.0
2018-02-17 08:00:00+00:00,-0.17,86.75,70.0,4.47,69.0,280.6,1.86,70.0,100329.0
2018-02-17 09:00:00+00:00,1.12,79.55,161.0,41.41,147.0,280.8,1.79,67.0,100289.0
2018-02-17 10:00:00+00:00,2.0,72.85,189.0,23.89,179.0,282.6,2.21,65.0,100289.0
2018-02-17 11:00:00+00:00,2.68,67.7,201.0,19.58,192.0,282.0,2.28,63.0,100240.0
2018-02-17 12:00:00+00:00,3.25,64.9,251.0,69.77,219.0,286.8,2.21,57.0,100221.0
2018-02-17 13:00:00+00:00,3.37,65.0,193.0,31.3,180.0,287.0,1.93,45.0,100250.0
2018-02-17 14:00:00+00:00,3.39,67.9,136.0,18.02,130.0,290.8,1.66,29.0,100221.0
2018-02-17 15:00:00+00:00,3.43,70.45,106.0,64.55,92.0,288.6,1.72,21.0,100240.0
2018-02-17 16:00:00+00:00,2.71,75.45,19.0,0.0,19.0,286.0,1.93,16.0,100280.0
2018-02-17 17:00:00+00:00,1.65,80.15,0.0,-0.0,0.0,285.2,2.14,17.0,100358.0
2018-02-17 18:00:00+00:00,0.96,83.45,0.0,-0.0,0.0,274.2,2.28,20.0,100407.0
2018-02-17 19:00:00+00:00,0.0,84.35,0.0,-0.0,0.0,241.6,2.21,19.0,100476.0
2018-02-17 20:00:00+00:00,-0.99,87.55,0.0,-0.0,0.0,229.0,2.07,19.0,100525.0
2018-02-17 21:00:00+00:00,-2.03,89.3,0.0,-0.0,0.0,224.0,1.93,22.0,100564.0
2018-02-17 22:00:00+00:00,-2.88,90.2,0.0,-0.0,0.0,222.0,1.86,23.0,100662.0
2018-02-17 23:00:00+00:00,-3.17,90.45,0.0,-0.0,0.0,222.2,1.72,25.0,100692.0
2018-02-18 00:00:00+00:00,-3.13,90.5,0.0,-0.0,0.0,222.2,1.59,24.0,100741.0
2018-02-18 01:00:00+00:00,-3.01,90.7,0.0,-0.0,0.0,225.0,1.45,27.0,100780.0
2018-02-18 02:00:00+00:00,-2.96,91.05,0.0,-0.0,0.0,224.4,1.38,32.0,100799.0
2018-02-18 03:00:00+00:00,-2.86,91.3,0.0,-0.0,0.0,229.0,1.31,37.0,100839.0
2018-02-18 04:00:00+00:00,-2.77,91.35,0.0,-0.0,0.0,223.8,1.24,40.0,100839.0
2018-02-18 05:00:00+00:00,-2.47,90.9,0.0,-0.0,0.0,228.2,1.1,37.0,100839.0
2018-02-18 06:00:00+00:00,-2.46,90.75,0.0,-0.0,0.0,224.6,1.03,38.0,100868.0
2018-02-18 07:00:00+00:00,-2.92,94.2,35.0,56.8,30.0,217.8,0.9,52.0,100907.0
2018-02-18 08:00:00+00:00,-1.83,92.85,207.0,659.93,56.0,225.4,0.62,85.0,100907.0
2018-02-18 09:00:00+00:00,0.99,81.05,337.0,762.92,75.0,227.0,1.24,119.0,100888.0
2018-02-18 10:00:00+00:00,2.51,71.05,431.0,806.52,89.0,229.6,2.28,135.0,100888.0
2018-02-18 11:00:00+00:00,3.36,67.4,497.0,928.66,65.0,245.6,1.93,137.0,100888.0
2018-02-18 12:00:00+00:00,3.98,63.95,487.0,877.06,80.0,245.0,1.86,136.0,100839.0
2018-02-18 13:00:00+00:00,4.22,61.85,434.0,848.57,77.0,254.8,1.86,135.0,100799.0
2018-02-18 14:00:00+00:00,4.24,60.75,336.0,798.54,66.0,246.4,1.79,134.0,100760.0
2018-02-18 15:00:00+00:00,3.97,62.85,197.0,635.42,56.0,248.4,1.52,128.0,100741.0
2018-02-18 16:00:00+00:00,2.94,68.2,29.0,37.51,26.0,232.4,1.59,114.0,100731.0
2018-02-18 17:00:00+00:00,1.19,73.85,0.0,-0.0,0.0,231.0,2.14,119.0,100721.0
2018-02-18 18:00:00+00:00,-0.18,78.35,0.0,-0.0,0.0,227.0,2.07,127.0,100711.0
2018-02-18 19:00:00+00:00,-0.24,79.6,0.0,-0.0,0.0,256.8,1.93,140.0,100711.0
2018-02-18 20:00:00+00:00,-0.81,83.25,0.0,-0.0,0.0,264.4,1.59,139.0,100692.0
2018-02-18 21:00:00+00:00,-0.61,82.05,0.0,-0.0,0.0,268.4,1.31,128.0,100662.0
2018-02-18 22:00:00+00:00,-1.05,83.05,0.0,-0.0,0.0,258.6,1.38,122.0,100672.0
2018-02-18 23:00:00+00:00,-0.86,82.2,0.0,-0.0,0.0,264.8,1.24,121.0,100623.0
2018-02-19 00:00:00+00:00,-0.76,81.75,0.0,-0.0,0.0,268.0,1.1,117.0,100554.0
2018-02-19 01:00:00+00:00,-0.48,79.4,0.0,-0.0,0.0,265.0,0.97,107.0,100535.0
2018-02-19 02:00:00+00:00,-0.57,79.4,0.0,-0.0,0.0,264.2,0.97,79.0,100456.0
2018-02-19 03:00:00+00:00,-1.35,82.15,0.0,-0.0,0.0,252.2,1.1,59.0,100397.0
2018-02-19 04:00:00+00:00,-1.86,84.1,0.0,-0.0,0.0,253.8,1.24,54.0,100368.0
2018-02-19 05:00:00+00:00,-2.15,84.8,0.0,-0.0,0.0,251.6,1.31,63.0,100329.0
2018-02-19 06:00:00+00:00,-2.25,84.65,0.0,-0.0,0.0,251.6,1.31,86.0,100319.0
2018-02-19 07:00:00+00:00,-1.78,86.05,28.0,10.73,27.0,259.6,1.03,96.0,100309.0
2018-02-19 08:00:00+00:00,-0.86,84.15,175.0,345.99,94.0,258.2,0.83,106.0,100299.0
2018-02-19 09:00:00+00:00,0.83,73.45,302.0,495.95,129.0,261.6,1.38,128.0,100260.0
2018-02-19 10:00:00+00:00,1.8,69.25,415.0,679.84,123.0,261.6,1.52,139.0,100240.0
2018-02-19 11:00:00+00:00,2.65,64.3,353.0,263.46,229.0,268.2,1.59,141.0,100191.0
2018-02-19 12:00:00+00:00,3.19,61.9,296.0,127.8,236.0,274.6,1.59,135.0,100132.0
2018-02-19 13:00:00+00:00,3.69,61.0,230.0,65.72,202.0,265.2,1.31,132.0,100083.0
2018-02-19 14:00:00+00:00,3.83,59.15,223.0,168.95,165.0,262.6,0.9,133.0,100025.0
2018-02-19 15:00:00+00:00,3.68,58.85,119.0,88.14,99.0,278.2,0.55,123.0,99995.0
2018-02-19 16:00:00+00:00,3.23,65.95,31.0,35.38,28.0,277.2,0.55,97.0,99966.0
2018-02-19 17:00:00+00:00,2.17,68.65,0.0,-0.0,0.0,263.0,0.83,83.0,99956.0
2018-02-19 18:00:00+00:00,0.86,74.5,0.0,-0.0,0.0,273.4,1.1,76.0,99936.0
2018-02-19 19:00:00+00:00,0.87,73.25,0.0,-0.0,0.0,280.8,0.55,42.0,99946.0
2018-02-19 20:00:00+00:00,-0.39,81.6,0.0,-0.0,0.0,273.8,0.97,26.0,99917.0
2018-02-19 21:00:00+00:00,-1.13,85.1,0.0,-0.0,0.0,262.0,1.1,24.0,99907.0
2018-02-19 22:00:00+00:00,-1.54,86.25,0.0,-0.0,0.0,256.2,1.1,19.0,99877.0
2018-02-19 23:00:00+00:00,-2.12,87.1,0.0,-0.0,0.0,244.0,1.24,12.0,99858.0
2018-02-20 00:00:00+00:00,-2.37,87.25,0.0,-0.0,0.0,247.8,1.31,6.0,99848.0
2018-02-20 01:00:00+00:00,-2.23,87.4,0.0,-0.0,0.0,257.0,1.31,2.0,99848.0
2018-02-20 02:00:00+00:00,-2.14,87.7,0.0,-0.0,0.0,263.6,1.31,359.0,99838.0
2018-02-20 03:00:00+00:00,-2.45,88.0,0.0,-0.0,0.0,253.6,1.38,350.0,99828.0
2018-02-20 04:00:00+00:00,-2.42,88.1,0.0,-0.0,0.0,260.2,1.45,347.0,99819.0
2018-02-20 05:00:00+00:00,-2.55,87.95,0.0,-0.0,0.0,255.8,1.52,353.0,99809.0
2018-02-20 06:00:00+00:00,-3.02,87.5,0.0,-0.0,0.0,238.8,1.72,2.0,99838.0
2018-02-20 07:00:00+00:00,-2.96,89.45,56.0,203.28,36.0,240.6,1.45,0.0,99838.0
2018-02-20 08:00:00+00:00,-1.05,84.45,156.0,204.62,107.0,239.8,1.38,11.0,99858.0
2018-02-20 09:00:00+00:00,0.97,74.1,293.0,431.85,140.0,231.2,1.86,32.0,99848.0
2018-02-20 10:00:00+00:00,2.4,65.75,438.0,795.36,92.0,231.6,2.14,50.0,99858.0
2018-02-20 11:00:00+00:00,3.36,60.95,428.0,522.92,179.0,263.6,2.21,45.0,99828.0
2018-02-20 12:00:00+00:00,3.77,56.7,393.0,387.42,209.0,285.0,2.34,31.0,99838.0
2018-02-20 13:00:00+00:00,3.96,54.6,227.0,57.95,202.0,291.0,2.62,25.0,99828.0
2018-02-20 14:00:00+00:00,3.94,54.7,156.0,28.69,146.0,295.8,2.62,25.0,99799.0
2018-02-20 15:00:00+00:00,3.67,56.1,104.0,43.12,94.0,297.8,2.62,28.0,99799.0
2018-02-20 16:00:00+00:00,3.0,59.7,27.0,11.16,26.0,288.8,2.41,30.0,99799.0
2018-02-20 17:00:00+00:00,2.03,62.15,0.0,-0.0,0.0,285.6,2.48,36.0,99848.0
2018-02-20 18:00:00+00:00,1.11,65.45,0.0,-0.0,0.0,267.6,2.62,43.0,99917.0
2018-02-20 19:00:00+00:00,0.31,70.65,0.0,-0.0,0.0,254.8,2.48,46.0,99985.0
2018-02-20 20:00:00+00:00,-0.27,74.0,0.0,-0.0,0.0,248.4,2.41,46.0,100064.0
2018-02-20 21:00:00+00:00,-0.69,76.5,0.0,-0.0,0.0,248.8,2.28,44.0,100093.0
2018-02-20 22:00:00+00:00,-1.24,79.3,0.0,-0.0,0.0,238.0,2.14,36.0,100123.0
2018-02-20 23:00:00+00:00,-1.37,79.8,0.0,-0.0,0.0,250.2,2.07,26.0,100142.0
2018-02-21 00:00:00+00:00,-1.11,77.95,0.0,-0.0,0.0,265.2,2.21,21.0,100181.0
2018-02-21 01:00:00+00:00,-1.05,76.6,0.0,-0.0,0.0,267.6,2.41,18.0,100240.0
2018-02-21 02:00:00+00:00,-1.07,76.55,0.0,-0.0,0.0,263.0,2.69,16.0,100289.0
2018-02-21 03:00:00+00:00,-1.28,77.6,0.0,-0.0,0.0,251.8,2.9,16.0,100299.0
2018-02-21 04:00:00+00:00,-1.69,79.55,0.0,-0.0,0.0,231.0,2.9,25.0,100329.0
2018-02-21 05:00:00+00:00,-2.08,80.8,0.0,-0.0,0.0,219.2,2.76,37.0,100289.0
2018-02-21 06:00:00+00:00,-2.37,81.2,0.0,-0.0,0.0,219.6,2.69,33.0,100319.0
2018-02-21 07:00:00+00:00,-2.43,81.3,77.0,491.98,26.0,215.4,2.9,25.0,100368.0
2018-02-21 08:00:00+00:00,-1.56,74.45,232.0,751.39,48.0,214.8,3.79,34.0,100397.0
2018-02-21 09:00:00+00:00,-0.4,66.6,362.0,811.58,70.0,222.8,3.86,44.0,100437.0
2018-02-21 10:00:00+00:00,0.6,62.95,473.0,951.03,54.0,220.0,3.52,48.0,100387.0
2018-02-21 11:00:00+00:00,1.72,61.25,527.0,992.29,49.0,220.6,3.24,49.0,100368.0
2018-02-21 12:00:00+00:00,2.56,58.8,513.0,911.73,75.0,221.6,3.24,42.0,100338.0
2018-02-21 13:00:00+00:00,3.29,56.55,456.0,865.49,78.0,225.8,3.52,36.0,100270.0
2018-02-21 14:00:00+00:00,3.48,55.3,353.0,788.78,74.0,222.6,3.79,34.0,100221.0
2018-02-21 15:00:00+00:00,3.22,54.85,209.0,603.5,66.0,223.6,3.86,36.0,100211.0
2018-02-21 16:00:00+00:00,2.44,57.35,65.0,413.01,26.0,229.4,3.31,35.0,100211.0
2018-02-21 17:00:00+00:00,1.0,59.6,0.0,-0.0,0.0,224.4,3.24,37.0,100250.0
2018-02-21 18:00:00+00:00,0.05,61.1,0.0,-0.0,0.0,223.4,3.31,42.0,100299.0
2018-02-21 19:00:00+00:00,-0.3,63.3,0.0,-0.0,0.0,232.2,3.52,52.0,100338.0
2018-02-21 20:00:00+00:00,-0.78,65.4,0.0,-0.0,0.0,229.8,3.24,57.0,100378.0
2018-02-21 21:00:00+00:00,-1.16,67.15,0.0,-0.0,0.0,226.8,3.1,56.0,100368.0
2018-02-21 22:00:00+00:00,-1.4,68.25,0.0,-0.0,0.0,227.0,3.03,52.0,100368.0
2018-02-21 23:00:00+00:00,-1.57,69.15,0.0,-0.0,0.0,226.6,3.03,49.0,100348.0
2018-02-22 00:00:00+00:00,-1.72,70.35,0.0,-0.0,0.0,220.6,3.17,47.0,100329.0
2018-02-22 01:00:00+00:00,-1.8,71.5,0.0,-0.0,0.0,215.0,3.31,48.0,100309.0
2018-02-22 02:00:00+00:00,-1.86,71.65,0.0,-0.0,0.0,216.2,3.31,50.0,100289.0
2018-02-22 03:00:00+00:00,-2.0,71.35,0.0,-0.0,0.0,214.0,3.31,52.0,100270.0
2018-02-22 04:00:00+00:00,-2.11,70.55,0.0,-0.0,0.0,213.4,3.45,52.0,100250.0
2018-02-22 05:00:00+00:00,-2.23,69.85,0.0,-0.0,0.0,212.2,3.52,50.0,100260.0
2018-02-22 06:00:00+00:00,-2.37,69.45,0.0,-0.0,0.0,208.8,3.66,48.0,100270.0
2018-02-22 07:00:00+00:00,-2.32,70.3,82.0,495.4,28.0,208.2,3.79,51.0,100289.0
2018-02-22 08:00:00+00:00,-1.53,69.6,240.0,782.9,44.0,212.4,4.14,50.0,100299.0
2018-02-22 09:00:00+00:00,-0.38,62.0,375.0,862.19,60.0,217.8,5.17,56.0,100299.0
2018-02-22 10:00:00+00:00,0.47,58.05,466.0,858.44,83.0,225.2,5.31,54.0,100280.0
2018-02-22 11:00:00+00:00,1.28,56.3,514.0,866.04,92.0,228.0,5.66,56.0,100240.0
2018-02-22 12:00:00+00:00,1.4,55.0,504.0,817.04,107.0,243.6,5.66,55.0,100191.0
2018-02-22 13:00:00+00:00,1.63,51.9,460.0,854.97,82.0,272.2,5.72,55.0,100142.0
2018-02-22 14:00:00+00:00,1.69,49.25,361.0,810.76,70.0,265.2,5.59,55.0,100103.0
2018-02-22 15:00:00+00:00,1.42,48.55,222.0,681.88,57.0,245.8,5.38,51.0,100093.0
2018-02-22 16:00:00+00:00,0.69,51.05,64.0,322.41,32.0,231.6,4.55,46.0,100093.0
2018-02-22 17:00:00+00:00,-0.38,52.35,0.0,-0.0,0.0,220.8,4.28,49.0,100132.0
2018-02-22 18:00:00+00:00,-1.1,54.15,0.0,-0.0,0.0,211.4,4.14,52.0,100162.0
2018-02-22 19:00:00+00:00,-0.94,53.95,0.0,-0.0,0.0,214.8,4.21,52.0,100191.0
2018-02-22 20:00:00+00:00,-1.27,54.65,0.0,-0.0,0.0,211.4,4.14,53.0,100201.0
2018-02-22 21:00:00+00:00,-1.62,56.1,0.0,-0.0,0.0,207.8,4.07,53.0,100231.0
2018-02-22 22:00:00+00:00,-1.9,57.15,0.0,-0.0,0.0,207.8,3.93,54.0,100221.0
2018-02-22 23:00:00+00:00,-2.19,58.2,0.0,-0.0,0.0,205.6,3.79,54.0,100181.0
2018-02-23 00:00:00+00:00,-2.44,58.85,0.0,-0.0,0.0,203.8,3.72,51.0,100181.0
2018-02-23 01:00:00+00:00,-2.77,59.1,0.0,-0.0,0.0,202.8,3.72,49.0,100181.0
2018-02-23 02:00:00+00:00,-3.0,59.4,0.0,-0.0,0.0,201.6,3.66,50.0,100142.0
2018-02-23 03:00:00+00:00,-3.23,59.7,0.0,-0.0,0.0,200.4,3.72,51.0,100142.0
2018-02-23 04:00:00+00:00,-3.45,60.05,0.0,-0.0,0.0,199.8,3.86,51.0,100142.0
2018-02-23 05:00:00+00:00,-3.67,60.65,0.0,-0.0,0.0,199.0,4.0,51.0,100152.0
2018-02-23 06:00:00+00:00,-3.88,61.35,0.0,-0.0,0.0,198.2,3.93,52.0,100162.0
2018-02-23 07:00:00+00:00,-4.09,63.95,91.0,568.15,26.0,197.6,3.79,53.0,100181.0
2018-02-23 08:00:00+00:00,-3.35,61.1,248.0,773.82,50.0,198.4,4.28,56.0,100172.0
2018-02-23 09:00:00+00:00,-2.27,56.7,380.0,822.23,75.0,202.8,4.76,59.0,100201.0
2018-02-23 10:00:00+00:00,-1.13,52.05,472.0,830.06,97.0,204.0,4.9,59.0,100221.0
2018-02-23 11:00:00+00:00,-0.15,48.4,528.0,886.66,91.0,206.2,4.97,60.0,100172.0
2018-02-23 12:00:00+00:00,0.61,45.6,523.0,868.94,96.0,206.4,5.1,59.0,100162.0
2018-02-23 13:00:00+00:00,1.06,43.7,469.0,842.46,92.0,208.0,5.17,57.0,100074.0
2018-02-23 14:00:00+00:00,1.12,46.3,369.0,801.89,77.0,208.6,5.24,56.0,100025.0
2018-02-23 15:00:00+00:00,0.52,47.0,229.0,680.14,61.0,209.6,4.97,56.0,100015.0
2018-02-23 16:00:00+00:00,-0.37,49.75,69.0,326.66,35.0,208.0,4.14,54.0,100074.0
2018-02-23 17:00:00+00:00,-1.64,50.95,0.0,-0.0,0.0,205.8,3.79,57.0,100093.0
2018-02-23 18:00:00+00:00,-2.45,52.25,0.0,-0.0,0.0,204.0,4.0,56.0,100132.0
2018-02-23 19:00:00+00:00,-2.63,54.95,0.0,-0.0,0.0,202.4,4.0,62.0,100211.0
2018-02-23 20:00:00+00:00,-3.07,55.95,0.0,-0.0,0.0,200.2,3.93,61.0,100240.0
2018-02-23 21:00:00+00:00,-3.44,56.75,0.0,-0.0,0.0,198.8,3.86,60.0,100250.0
2018-02-23 22:00:00+00:00,-3.72,57.3,0.0,-0.0,0.0,197.2,3.79,59.0,100240.0
2018-02-23 23:00:00+00:00,-3.93,57.55,0.0,-0.0,0.0,195.6,3.79,58.0,100231.0
2018-02-24 00:00:00+00:00,-4.07,57.4,0.0,-0.0,0.0,195.0,3.66,60.0,100260.0
2018-02-24 01:00:00+00:00,-4.23,57.15,0.0,-0.0,0.0,194.0,3.59,60.0,100289.0
2018-02-24 02:00:00+00:00,-4.36,56.65,0.0,-0.0,0.0,193.2,3.66,60.0,100319.0
2018-02-24 03:00:00+00:00,-4.47,55.9,0.0,-0.0,0.0,192.6,3.72,61.0,100329.0
2018-02-24 04:00:00+00:00,-4.51,54.7,0.0,-0.0,0.0,192.4,3.72,61.0,100329.0
2018-02-24 05:00:00+00:00,-4.45,52.9,0.0,-0.0,0.0,193.6,3.79,59.0,100358.0
2018-02-24 06:00:00+00:00,-4.36,50.7,0.0,-0.0,0.0,196.2,3.93,58.0,100397.0
2018-02-24 07:00:00+00:00,-4.49,49.0,92.0,525.57,29.0,198.2,4.14,61.0,100456.0
2018-02-24 08:00:00+00:00,-3.53,48.45,249.0,761.15,50.0,201.4,4.14,59.0,100476.0
2018-02-24 09:00:00+00:00,-1.94,43.8,375.0,783.37,80.0,204.2,4.9,64.0,100466.0
2018-02-24 10:00:00+00:00,-0.32,42.75,467.0,806.69,98.0,207.4,5.38,67.0,100456.0
2018-02-24 11:00:00+00:00,0.92,46.6,511.0,798.44,113.0,212.0,5.72,67.0,100427.0
2018-02-24 12:00:00+00:00,1.78,48.25,500.0,752.63,126.0,217.6,6.0,62.0,100378.0
2018-02-24 13:00:00+00:00,1.97,48.1,451.0,744.12,114.0,224.4,6.34,59.0,100368.0
2018-02-24 14:00:00+00:00,1.38,47.95,362.0,747.24,86.0,228.4,6.41,57.0,100387.0
2018-02-24 15:00:00+00:00,0.57,46.6,229.0,654.67,64.0,222.4,6.07,55.0,100437.0
2018-02-24 16:00:00+00:00,-0.2,45.55,78.0,440.72,30.0,217.2,5.31,53.0,100495.0
2018-02-24 17:00:00+00:00,-1.28,43.5,0.0,-0.0,0.0,212.6,4.9,54.0,100544.0
2018-02-24 18:00:00+00:00,-1.88,41.45,0.0,-0.0,0.0,218.2,4.9,57.0,100603.0
2018-02-24 19:00:00+00:00,-2.44,46.55,0.0,-0.0,0.0,208.6,4.83,63.0,100623.0
2018-02-24 20:00:00+00:00,-2.91,46.95,0.0,-0.0,0.0,205.8,4.9,65.0,100672.0
2018-02-24 21:00:00+00:00,-3.39,47.75,0.0,-0.0,0.0,202.6,4.76,67.0,100701.0
2018-02-24 22:00:00+00:00,-3.81,48.4,0.0,-0.0,0.0,199.4,4.69,66.0,100750.0
2018-02-24 23:00:00+00:00,-4.17,48.55,0.0,-0.0,0.0,196.6,4.55,67.0,100780.0
2018-02-25 00:00:00+00:00,-4.45,48.35,0.0,-0.0,0.0,194.6,4.48,68.0,100799.0
2018-02-25 01:00:00+00:00,-4.6,48.2,0.0,-0.0,0.0,193.0,4.21,69.0,100809.0
2018-02-25 02:00:00+00:00,-4.86,48.2,0.0,-0.0,0.0,190.8,4.0,69.0,100819.0
2018-02-25 03:00:00+00:00,-5.12,48.25,0.0,-0.0,0.0,189.2,4.0,65.0,100829.0
2018-02-25 04:00:00+00:00,-5.38,48.4,0.0,-0.0,0.0,187.8,4.07,63.0,100868.0
2018-02-25 05:00:00+00:00,-5.63,48.7,0.0,-0.0,0.0,186.6,4.07,62.0,100897.0
2018-02-25 06:00:00+00:00,-5.88,49.55,0.0,-0.0,0.0,185.8,3.79,62.0,100937.0
2018-02-25 07:00:00+00:00,-6.71,58.05,99.0,534.34,32.0,184.4,3.72,63.0,100956.0
2018-02-25 08:00:00+00:00,-6.15,55.65,262.0,808.79,46.0,185.2,4.34,65.0,100956.0
2018-02-25 09:00:00+00:00,-5.13,49.2,390.0,813.6,79.0,185.6,4.48,66.0,100976.0
2018-02-25 10:00:00+00:00,-3.99,43.2,473.0,770.89,116.0,186.8,4.41,65.0,100947.0
2018-02-25 11:00:00+00:00,-2.94,39.2,522.0,791.51,123.0,189.4,4.34,62.0,100878.0
2018-02-25 12:00:00+00:00,-2.03,36.15,495.0,668.72,159.0,191.8,4.34,61.0,100829.0
2018-02-25 13:00:00+00:00,-1.47,33.95,460.0,728.82,126.0,193.8,4.28,58.0,100741.0
2018-02-25 14:00:00+00:00,-1.26,32.2,370.0,731.49,96.0,196.4,4.34,56.0,100701.0
2018-02-25 15:00:00+00:00,-1.52,31.3,239.0,672.98,66.0,202.8,4.34,53.0,100682.0
2018-02-25 16:00:00+00:00,-2.18,33.05,85.0,465.96,32.0,206.4,3.93,49.0,100682.0
2018-02-25 17:00:00+00:00,-2.97,34.4,0.0,-0.0,0.0,230.0,3.86,48.0,100731.0
2018-02-25 18:00:00+00:00,-3.47,35.95,0.0,-0.0,0.0,234.6,4.14,52.0,100790.0
2018-02-25 19:00:00+00:00,-3.92,38.55,0.0,-0.0,0.0,241.4,4.48,59.0,100799.0
2018-02-25 20:00:00+00:00,-4.29,40.75,0.0,-0.0,0.0,235.8,4.48,62.0,100809.0
2018-02-25 21:00:00+00:00,-4.63,42.85,0.0,-0.0,0.0,226.0,4.34,64.0,100829.0
2018-02-25 22:00:00+00:00,-4.92,44.65,0.0,-0.0,0.0,223.6,4.14,64.0,100868.0
2018-02-25 23:00:00+00:00,-5.26,46.45,0.0,-0.0,0.0,213.8,3.93,62.0,100858.0
2018-02-26 00:00:00+00:00,-5.75,48.7,0.0,-0.0,0.0,193.2,3.59,58.0,100878.0
2018-02-26 01:00:00+00:00,-6.07,50.45,0.0,-0.0,0.0,187.4,3.52,55.0,100878.0
2018-02-26 02:00:00+00:00,-6.35,51.6,0.0,-0.0,0.0,186.4,3.38,51.0,100848.0
2018-02-26 03:00:00+00:00,-6.57,52.35,0.0,-0.0,0.0,185.2,3.38,49.0,100878.0
2018-02-26 04:00:00+00:00,-6.76,53.15,0.0,-0.0,0.0,184.2,3.45,48.0,100878.0
2018-02-26 05:00:00+00:00,-6.94,54.65,0.0,-0.0,0.0,183.6,3.38,46.0,100878.0
2018-02-26 06:00:00+00:00,-7.17,57.3,0.0,-0.0,0.0,183.8,3.03,43.0,100878.0
2018-02-26 07:00:00+00:00,-7.42,65.8,93.0,366.52,45.0,186.4,2.97,37.0,100897.0
2018-02-26 08:00:00+00:00,-6.4,62.0,225.0,447.33,103.0,196.6,4.55,45.0,100868.0
2018-02-26 09:00:00+00:00,-5.1,51.1,317.0,376.33,171.0,204.4,5.59,53.0,100819.0
2018-02-26 10:00:00+00:00,-4.03,43.65,114.0,0.0,114.0,249.4,5.79,51.0,100770.0
2018-02-26 11:00:00+00:00,-3.21,39.15,305.0,94.17,257.0,257.0,5.93,50.0,100701.0
2018-02-26 12:00:00+00:00,-2.69,36.45,315.0,110.24,259.0,256.4,6.07,48.0,100662.0
2018-02-26 13:00:00+00:00,-2.37,34.9,255.0,64.7,225.0,250.0,6.14,47.0,100613.0
2018-02-26 14:00:00+00:00,-2.25,33.45,137.0,5.27,135.0,256.6,6.14,48.0,100564.0
2018-02-26 15:00:00+00:00,-2.36,33.65,141.0,83.94,119.0,252.4,5.93,50.0,100535.0
2018-02-26 16:00:00+00:00,-2.85,36.1,61.0,118.07,47.0,250.0,4.97,52.0,100495.0
2018-02-26 17:00:00+00:00,-3.57,39.2,0.0,-0.0,0.0,221.6,4.14,53.0,100466.0
2018-02-26 18:00:00+00:00,-4.19,41.55,0.0,-0.0,0.0,209.4,3.66,52.0,100466.0
2018-02-26 19:00:00+00:00,-4.96,44.55,0.0,-0.0,0.0,198.6,3.17,41.0,100456.0
2018-02-26 20:00:00+00:00,-5.41,49.0,0.0,-0.0,0.0,197.0,2.97,38.0,100417.0
