,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh,dishwasher,ev,freezer,grid export,grid import,heat pump,pv,refrigerator,washing machine,total energy consumption,energy balance
4693,07-14 13:10:00,4149.5625,683.111875,238.34375,18.308125,64.41,21.773125,4.211875,0.0,0.26706,38.825,1281.7275,198.237375,10255.521375,5369.244000000001,1101.8005,13130.681125,55.796625,44.202,2720.589,8244.40375
4694,07-14 14:10:00,3923.1525,627.51375,241.615,17.3675,62.02,22.266875,4.375,0.0,0.26706,38.825,1281.727875,198.260375,10258.973875,5369.253125,1101.8005,13134.473750000001,55.813125,44.23975,2720.666625,8244.753
4695,07-14 15:10:00,3596.6025,563.7418749999999,221.773125,15.909375,55.35,22.35125,4.505625,0.0,0.26706,38.825,1281.7282500000001,198.28125,10260.523125,5369.44775,1101.8005,13136.42925,55.816625,44.242,2720.693625,8245.353874999999
4696,07-14 16:10:00,3124.56375,471.79312500000003,198.929375,14.065,46.44,22.4925,4.541875,0.0,0.26706,38.825,1281.72925,198.30125,10263.357250000001,5369.469,1101.8005,13139.620625,55.833875,44.242,2720.731875,8245.732375
4697,07-14 17:10:00,2368.98375,349.9725,153.415625,11.345,36.56,22.593125,4.740625,0.0,0.26706,38.825,1282.021,198.3225,10265.8155,5369.613125,1101.8005,13142.466625,55.837375,44.242,2721.048375,8246.26425
4698,07-14 18:10:00,1320.6375,180.520625,114.794375,7.746875,26.41,22.42625,4.823125,0.0,0.26706,38.825,1282.856875,198.343375,10265.908374999999,5370.3904999999995,1101.8005,13142.847,55.85525,44.242,2721.9230000000002,8247.329125
4699,07-14 19:10:00,390.01875,48.794375,67.74875,4.685625,16.38,21.909375,4.6725,0.0,0.26706,38.825,1283.0045,198.364125,10265.913,5370.699875,1101.8005,13142.942874999999,55.8575,44.242,2722.093625,8247.729749999999
4700,07-14 20:10:00,99.62625,0.0,33.009375,0.841875,6.8,21.235625,4.375625,0.0,0.26706,38.825,1283.0045,198.3845,10265.913,5371.031625,1101.8005,13142.9435,55.874625,44.242,2722.131125,8248.062124999999
4701,07-14 21:10:00,0.0,0.0,0.0,0.0,0.0,20.053125,4.18875,0.0,0.20458,38.825,1283.0045,198.406875,10265.913,5371.397625,1101.8005,13142.9435,55.88,44.242,2722.158875,8248.428124999999
4702,07-14 22:10:00,0.0,0.0,0.0,0.0,0.0,19.183125,4.241875,0.0,0.20458,38.825,1283.0045,198.427125,10265.913,5371.690625,1101.8005,13142.9435,55.89725,44.242,2722.196375,8248.721124999998
4703,07-14 23:10:00,0.0,0.0,0.0,0.0,0.0,18.57125,4.60375,0.0,0.20458,38.825,1283.0045,198.447875,10265.913,5371.9245,1101.8005,13142.9435,55.900625000000005,44.242,2722.2205,8248.954999999998
4704,07-15 00:10:00,0.0,0.0,0.0,0.0,0.0,18.064375,4.5875,0.0,0.20458,38.825,1283.0045,198.46800000000002,10265.913,5372.133625,1101.8005,13142.9435,55.917249999999996,44.242,2722.2572499999997,8249.164125
4705,07-15 01:10:00,0.0,0.0,0.0,0.0,0.0,17.65125,4.4825,0.0,0.20458,38.825,1283.0045,198.48825,10265.913,5372.314249999999,1101.8005,13142.9435,55.919624999999996,44.242,2722.2798749999997,8249.344749999998
4706,07-15 02:10:00,0.0,0.0,0.0,0.0,0.0,17.149375,4.10875,0.0,0.20458,38.825,1283.0045,198.50887500000002,10265.913,5372.52125,1101.8005,13142.9435,55.93625,44.242,2722.317125,8249.551749999999
4707,07-15 03:10:00,0.0,0.0,0.0,0.0,0.0,16.778125,3.854375,0.0,0.20458,38.825,1283.004875,198.530375,10265.913,5372.695625,1101.8005,13142.9435,55.937625,44.242,2722.340375,8249.726125
4708,07-15 04:10:00,0.0,0.0,0.0,0.0,0.0,16.498125,3.7125,0.0,0.20458,38.825,1283.005,198.551375,10265.917375,5372.847625,1101.8005,13142.97825,55.953625,44.242,2722.3775,8249.9085
4709,07-15 05:10:00,0.0,0.0,0.0,0.0,0.0,16.274375,3.629375,0.0,0.20458,38.825,1283.005,198.57049999999998,10266.07825,5372.92525,1101.8005,13143.301625,55.957,44.242,2722.4,8250.148625
4710,07-15 06:10:00,66.3825,0.0,24.5225,0.625,5.52,16.163125,3.5225,0.0,0.20458,38.825,1283.014125,198.589875,10266.704625,5372.93775,1101.8005,13144.1405,55.970625,44.242,2722.442125,8250.373625
4711,07-15 07:10:00,276.135,3.94625,67.98625,3.51875,15.02,16.9775,3.57,0.0,0.20458,38.825,1283.624625,198.612125,10267.424375,5373.13875,1101.8005,13145.545875,55.9755,44.242,2723.07975,8251.26025
4712,07-15 08:10:00,962.55,102.9675,118.50812499999999,6.624375,25.01,18.072499999999998,3.541875,0.0,0.20458,38.825,1284.517,198.632875,10269.43,5373.181625,1101.8005,13148.6445,55.985125,44.242,2724.0025,8252.396125000001
4713,07-15 09:10:00,1929.87375,251.5575,156.26,10.0675,35.17,19.2275,3.456875,0.0,0.26706,38.825,1284.842375,198.653625,10272.467,5373.184,1101.8005,13152.195,55.99525,44.242,2724.35875,8252.912
4714,07-15 10:10:00,2681.84625,374.31375,195.978125,12.704374999999999,45.11,20.213125,3.3918749999999998,0.0,0.26706,38.825,1285.107625,198.674875,10275.907625,5373.19975,1101.8005,13156.14475,56.003875,44.242,2724.653875,8253.436875
4715,07-15 11:10:00,3247.77375,480.219375,226.713125,14.901875,54.18,21.05125,3.413125,0.0,0.26706,38.825,1285.4737499999999,198.695875,10280.615875,5373.254,1101.8005,13161.616,56.019,44.242,2725.056125,8254.254125
4716,07-15 12:10:00,3758.71125,596.88125,240.04874999999998,17.011875,61.22,21.73125,3.3625,0.0,0.26706,38.8305,1285.58675,198.716625,10285.973375,5373.254,1101.8005,13167.365,56.024249999999995,44.242,2725.200625,8254.645625000001
4717,07-15 13:10:00,3970.71375,636.36625,257.735625,17.83625,64.26,22.2075,3.44,0.0,0.26706,38.971875,1285.654875,198.736625,10291.213125,5373.26,1101.8005,13173.05975,56.04,44.242374999999996,2725.44625,8255.106625
4718,07-15 14:10:00,3964.9575,685.99625,207.878125,17.72875,61.88,22.531875,3.564375,0.0,0.26706,39.004,1285.662,198.75675,10295.426375,5373.264,1101.8005,13177.499875,56.042375,44.2425,2725.5081250000003,8255.3375
4719,07-15 15:10:00,3688.33875,614.2993749999999,202.5025,16.479375,55.24,22.828125,3.771875,0.0,0.26706,39.004,1285.66275,198.779125,10299.526625,5373.264,1101.8005,13181.867375,56.061375,44.2425,2725.5502500000002,8255.60475
4720,07-15 16:10:00,3215.62125,516.756875,178.255,14.495000000000001,46.34,22.950625,4.073125,0.0,0.26706,39.004,1285.6637500000002,198.800375,10301.92525,5373.264,1101.8005,13184.493999999999,56.064125000000004,44.2425,2725.5752500000003,8255.83275
4721,07-15 17:10:00,2397.1875,362.773125,147.469375,11.479375,36.48,22.85125,4.2975,0.0,0.26706,39.004,1285.664,198.8215,10302.911375,5373.264,1101.8005,13185.71,56.080875,44.2425,2725.6133750000004,8256.062624999999
4722,07-15 18:10:00,1385.535,196.255,113.3775,8.123125,26.32,22.576875,4.3875,0.0,0.26706,39.004,1285.664,198.8425,10303.510125,5373.563875,1101.8005,13186.519624999999,56.083,44.2425,2725.6365,8256.573375
4723,07-15 19:10:00,368.31375,44.69625,65.4525,4.350625,16.29,22.05875,4.31,0.0,0.26706,39.004,1285.664,198.86325,10303.572125,5373.875375,1101.8005,13186.710750000002,56.096625,44.2425,2725.6708750000003,8257.014000000001
4724,07-15 20:10:00,97.7175,0.0,32.646875,0.8325,6.71,21.309375,3.953125,0.0,0.26706,39.004,1285.664,198.882375,10303.573,5374.248625,1101.8005,13186.714500000002,56.103,44.2425,2725.6963750000004,8257.390125000002
4725,07-15 21:10:00,0.0,0.0,0.0,0.0,0.0,20.2375,3.6125,0.0,0.20458,39.004,1285.664,198.903,10303.573,5374.564,1101.8005,13186.714500000002,56.116125,44.2425,2725.730125,8257.705500000002
4726,07-15 22:10:00,0.0,0.0,0.0,0.0,0.0,19.53125,3.5475,0.0,0.20458,39.004,1285.664,198.92525,10303.573,5374.8675,1101.8005,13186.714500000002,56.1235,44.2425,2725.75975,8258.009000000002
4727,07-15 23:10:00,0.0,0.0,0.0,0.0,0.0,19.064375,3.685625,0.0,0.20458,39.004,1285.664,198.945875,10303.573,5375.117125,1101.8005,13186.714500000002,56.13275,44.2425,2725.7896250000003,8258.258625000002
4728,07-16 00:10:00,0.0,0.0,0.0,0.0,0.0,18.61375,3.793125,0.0,0.20458,39.004,1285.664,198.965875,10303.573,5375.33875,1101.8005,13186.714500000002,56.143,44.2425,2725.819875,8258.48025
4729,07-16 01:10:00,0.0,0.0,0.0,0.0,0.0,18.156875,3.8874999999999997,0.0,0.20458,39.004,1285.664,198.98624999999998,10303.573,5375.530625,1101.8005,13186.714500000002,56.14675,44.2425,2725.8440000000005,8258.672125000001
4730,07-16 02:10:00,0.0,0.0,0.0,0.0,0.0,17.69125,3.8068750000000002,0.0,0.20458,39.004,1285.664,199.006375,10303.573,5375.7335,1101.8005,13186.714500000002,56.1615,44.2425,2725.8788750000003,8258.875000000002
4731,07-16 03:10:00,0.0,0.0,0.0,0.0,0.0,17.238125,3.755,0.0,0.20458,39.004,1285.664,199.02625,10303.573,5375.925125,1101.8005,13186.714500000002,56.162124999999996,44.2425,2725.899375,8259.066625000001
4732,07-16 04:10:00,0.0,0.0,0.0,0.0,0.0,16.92,3.68125,0.0,0.20458,39.004,1285.664,199.047,10303.578625,5376.0755,1101.8005,13186.757125,56.17775,44.2425,2725.93575,8259.254
4733,07-16 05:10:00,0.0,0.0,0.0,0.0,0.0,16.6675,3.585625,0.0,0.20458,39.004,1285.664,199.068375,10303.775,5376.094,1101.8005,13187.131,56.18,44.2425,2725.9593750000004,8259.45
4734,07-16 06:10:00,55.5,0.0,21.399375,0.54625,5.39,16.608125,3.62875,0.0,0.20458,39.004,1285.664,199.08725,10304.611,5376.098625,1101.8005,13188.162624999999,56.191,44.2425,2725.98925,8259.650249999999
4735,07-16 07:10:00,219.18375,3.613125,56.229375000000005,3.16875,14.89,17.279375,3.63625,0.0,0.20458,39.00425,1285.712,199.10675,10306.6665,5376.099,1101.8005,13190.579125,56.1985,44.2425,2726.0645,8260.011625
4736,07-16 08:10:00,842.4525,101.453125,96.27625,6.026875,24.89,18.34875,3.64625,0.0,0.20458,39.006125,1286.32725,199.12775,10309.232625,5376.099,1101.8005,13194.195749999999,56.207375,44.24325,2726.71225,8261.062125
4737,07-16 09:10:00,1775.1375,230.23499999999999,147.5075,9.309375,35.05,19.6425,3.54375,0.0,0.26706,39.008875,1287.153375,199.148125,10313.54175,5376.099,1101.8005,13199.73475,56.223,44.244875,2727.57875,8262.292
4738,07-16 10:10:00,2507.18625,344.45875,191.82125000000002,11.971875,44.97,20.86,3.5125,0.0,0.26706,39.012875,1288.432625,199.171375,10318.59725,5376.099,1101.8005,13206.455125,56.225875,44.24675,2728.8900000000003,8263.956875
4739,07-16 11:10:00,3254.4900000000002,500.570625,212.4825,14.90375,54.04,21.976875,3.733125,0.0,0.26706,39.014,1288.74375,199.19375,10325.656,5376.099,1101.8005,13214.107124999999,56.242,44.2475,2729.2415,8264.550125
4740,07-16 12:10:00,3534.54375,568.314375,223.676875,16.098125,61.07,22.714375,3.81875,0.0,0.26706,39.014,1288.74475,199.21425,10333.146499999999,5376.099,1101.8005,13221.861,56.242875,44.2475,2729.263875,8264.8135
4741,07-16 13:10:00,3584.3625,584.401875,228.424375,16.174375,64.1,23.1575,3.8875,0.0,0.26706,39.014,1288.745875,199.23612500000002,10340.408125,5376.099,1101.8005,13229.36775,56.259,44.2475,2729.303,8265.058625
4742,07-16 14:10:00,3408.13125,549.0287500000001,220.81625,15.365625,61.74,23.379375,4.03,0.0,0.26706,39.014,1288.747,199.256875,10347.285125,5376.099,1101.8005,13236.486875,56.2625,44.2475,2729.328375,8265.300749999999
4743,07-16 15:10:00,3147.7575,489.82375,209.080625,14.181875,55.12,23.50625,4.19375,0.0,0.26706,39.014,1288.770625,199.27700000000002,10353.278375,5376.099,1101.8005,13242.7755,56.273375,44.2475,2729.383,8265.596125
4744,07-16 16:10:00,2715.57375,410.11875,179.58625,12.3575,46.24,23.505625,4.47,0.0,0.26706,39.01625,1289.527,199.299375,10357.32175,5376.099,1101.8005,13247.86775,56.2825,44.248625000000004,2730.17425,8266.645
4745,07-16 17:10:00,2102.87625,299.5725,150.98375,10.111875,36.38,23.344375,4.801875,0.0,0.26706,39.018375000000006,1290.675375,199.3215,10358.9445,5376.24275,1101.8005,13251.088625,56.288125,44.249875,2731.35375,8268.386875
4746,07-16 18:10:00,1251.53625,173.985,107.708125,7.348125,26.23,23.055625,5.008125,0.0,0.26706,39.0185,1290.798,199.343125,10359.6015,5376.416125,1101.8005,13252.314,56.3035,44.25,2731.513625,8269.128625000001
4747,07-16 19:10:00,347.2125,37.65625,65.1475,3.89,16.19,22.471875,4.914375,0.0,0.26706,39.0185,1290.798,199.365625,10359.672375,5376.666,1101.8005,13252.471375,56.304375,44.25,2731.5370000000003,8269.465
4748,07-16 20:10:00,99.765,0.0,33.219375,0.848125,6.6,21.80625,4.77125,0.0,0.26706,39.0185,1290.798,199.387125,10359.6725,5376.954625,1101.8005,13252.473999999998,56.321,44.25,2731.5751250000003,8269.756125
4749,07-16 21:10:00,0.0,0.0,0.0,0.0,0.0,20.658125,4.565,0.0,0.20458,39.0185,1290.798,199.407875,10359.6725,5377.174875000001,1101.8005,13252.473999999998,56.3235,44.25,2731.598375,8269.976375
4750,07-16 22:10:00,0.0,0.0,0.0,0.0,0.0,19.938125,4.650625,0.0,0.20458,39.0185,1290.798,199.42874999999998,10359.6725,5377.3817500000005,1101.8005,13252.473999999998,56.334500000000006,44.25,2731.63025,8270.18325
4751,07-16 23:10:00,0.0,0.0,0.0,0.0,0.0,19.229375,4.948125,0.0,0.20458,39.0185,1290.798,199.449625,10359.6725,5377.576875,1101.8005,13252.473999999998,56.343,44.25,2731.6596250000002,8270.378375
4752,07-17 00:10:00,0.0,0.0,0.0,0.0,0.0,18.517500000000002,4.953125,0.0,0.20458,39.0185,1290.798,199.47025,10359.6725,5377.79575,1101.8005,13252.473999999998,56.347750000000005,44.25,2731.685,8270.597249999999
4753,07-17 01:10:00,0.0,0.0,0.0,0.0,0.0,18.00375,4.766875,0.0,0.20458,39.0185,1290.7985,199.491,10359.6725,5377.992749999999,1101.8005,13252.473999999998,56.3625,44.25,2731.721,8270.794249999999
4754,07-17 02:10:00,0.0,0.0,0.0,0.0,0.0,17.598125,4.6275,0.0,0.20458,39.0185,1290.7985,199.512625,10359.6725,5378.1915,1101.8005,13252.473999999998,56.363125,44.25,2731.74325,8270.993
4755,07-17 03:10:00,0.0,0.0,0.0,0.0,0.0,17.201249999999998,4.511875,0.0,0.20458,39.0185,1290.7985,199.53225,10359.6725,5378.382125,1101.8005,13252.473999999998,56.379374999999996,44.25,2731.779125,8271.183625
4756,07-17 04:10:00,0.0,0.0,0.0,0.0,0.0,16.978125,4.4225,0.0,0.20458,39.0185,1290.7986250000001,199.55225,10359.676375,5378.61325,1101.8005,13252.515,56.382,44.25,2731.801875,8271.451875
4757,07-17 05:10:00,0.0,0.0,0.0,0.0,0.0,16.77625,4.34875,0.0,0.20458,39.0185,1290.799,199.573125,10359.738,5378.966375,1101.8005,13252.7385,56.392,44.25,2731.833125,8271.966875
4758,07-17 06:10:00,59.57625,0.0,23.013125,0.58875,5.25,16.68875,4.3100000000000005,0.0,0.20458,39.0185,1290.799,199.592625,10360.060375,5378.974,1101.8005,13253.2495,56.4005,44.25,2731.8611250000004,8272.163125000001
4759,07-17 07:10:00,238.8675,3.2199999999999998,60.418749999999996,3.175625,14.76,17.268125,4.3149999999999995,0.0,0.20458,39.01925,1291.06675,199.613,10361.412125,5378.974,1101.8005,13255.094,56.405625,44.25025,2732.1553750000003,8272.655875
4760,07-17 08:10:00,913.52625,96.425,114.655,6.2700000000000005,24.76,18.23125,4.2725,0.0,0.20458,39.02,1291.2965,199.634625,10364.734,5378.974,1101.8005,13258.887625,56.4205,44.2505,2732.422625,8273.127625
4761,07-17 09:10:00,1934.025,244.395625,163.265625,10.005625,34.92,19.52,4.189375,0.0,0.26706,39.020625,1291.526875,199.6555,10369.593,5378.974,1101.8005,13264.262125000001,56.422625,44.250875,2732.677,8273.643125
4762,07-17 10:10:00,2724.47625,381.2925,196.29375,12.819375,44.84,20.610625,4.271875,0.0,0.26706,39.024125,1292.74375,199.675875,10374.615375,5378.974,1101.8005,13270.732125,56.439375,44.253,2733.9366250000003,8275.090750000001
4763,07-17 11:10:00,3343.245,504.403125,218.830625,15.104375,53.89,21.744375,4.37,0.0,0.26706,39.0285,1294.23225,199.69512500000002,10380.039,5378.974,1101.8005,13277.855625,56.44075,44.255375,2735.4525000000003,8276.790625
4764,07-17 12:10:00,3757.23375,611.680625,220.581875,16.82125,60.9,22.423125,4.479375,0.0,0.26706,39.03075,1294.972875,199.71687500000002,10386.4935,5378.974,1101.8005,13285.296750000001,56.456875000000004,44.2565,2736.234375,8277.77725
4765,07-17 13:10:00,3983.52,647.921875,241.980625,17.710625,63.93,22.89875,4.724375,0.0,0.26706,39.031,1295.039125,199.73762499999998,10393.516749999999,5378.974,1101.8005,13292.64075,56.4605,44.2565,2736.32525,8278.098
4766,07-17 14:10:00,3707.22,607.473125,220.32625000000002,16.47,61.59,23.2275,4.826875,0.0,0.26706,39.031,1295.040875,199.75925,10400.18775,5378.974,1101.8005,13299.647625,56.477374999999995,44.2565,2736.3655,8278.433875
4767,07-17 15:10:00,3250.26,493.069375,221.4575,14.521875,55.0,23.439375000000002,4.85375,0.0,0.26706,39.031,1295.042875,199.782375,10406.136875,5378.974,1101.8005,13305.905125,56.486,44.2565,2736.3992500000004,8278.74225
4768,07-17 16:10:00,3115.60125,475.39125,194.316875,13.95625,46.13,23.558125,4.891875,0.0,0.26706,39.031,1295.04425,199.80374999999998,10410.849624999999,5378.974,1101.8005,13310.854875,56.503375,44.2565,2736.439375,8278.97925
4769,07-17 17:10:00,2443.61625,368.5,150.820625,11.588750000000001,36.28,23.4475,4.98625,0.0,0.26706,39.031,1295.04575,199.82437499999997,10413.847625,5378.98275,1101.8005,13314.1125,56.5095,44.2565,2736.467625,8279.247625
4770,07-17 18:10:00,1377.4725,196.916875,111.28562500000001,8.04,26.13,22.996875,5.0600000000000005,0.0,0.26706,39.031,1295.046,199.851,10414.827000000001,5379.145,1101.8005,13315.481749999999,56.527625,44.2565,2736.5126250000003,8279.79975
4771,07-17 19:10:00,406.63875,42.58125,74.626875,4.413125,16.09,22.346875,5.038125,0.0,0.26706,39.031,1295.046,199.87375,10414.8825,5379.30375,1101.8005,13315.651249999999,56.532374999999995,44.2565,2736.540125,8280.0725
4772,07-17 20:10:00,94.35,0.0,31.916874999999997,0.815625,6.49,21.543125,4.729375,0.0,0.26706,39.031,1295.046,199.894125,10414.8825,5379.646625,1101.8005,13315.653999999999,56.5495,44.2565,2736.577625,8280.418125
4773,07-17 21:10:00,0.0,0.0,0.0,0.0,0.0,20.260625,4.560625,0.0,0.20458,39.031,1295.046,199.91475,10414.8825,5379.927625,1101.8005,13315.653999999999,56.5535,44.2565,2736.60225,8280.699125
4774,07-17 22:10:00,0.0,0.0,0.0,0.0,0.0,19.51125,4.38875,0.0,0.20458,39.031,1295.046,199.9355,10414.8825,5380.16025,1101.8005,13315.653999999999,56.569125,44.2565,2736.638625,8280.93175
4775,07-17 23:10:00,0.0,0.0,0.0,0.0,0.0,18.866875,4.44375,0.0,0.20458,39.031,1295.046,199.95774999999998,10414.8825,5380.351625,1101.8005,13315.653999999999,56.575,44.2565,2736.66675,8281.123124999998
4776,07-18 00:10:00,0.0,0.0,0.0,0.0,0.0,18.430625,4.4725,0.0,0.20458,39.031,1295.046,199.9785,10414.8825,5380.559125,1101.8005,13315.653999999999,56.58625,44.2565,2736.69875,8281.330624999999
4777,07-18 01:10:00,0.0,0.0,0.0,0.0,0.0,18.06625,4.465625,0.0,0.20458,39.031,1295.046,199.998625,10414.8825,5380.74025,1101.8005,13315.653999999999,56.596,44.2565,2736.7286249999997,8281.51175
4778,07-18 02:10:00,0.0,0.0,0.0,0.0,0.0,17.680625,4.336875,0.0,0.20458,39.031,1295.046,200.019125,10414.8825,5380.91825,1101.8005,13315.653999999999,56.60275,44.2565,2736.755875,8281.68975
4779,07-18 03:10:00,0.0,0.0,0.0,0.0,0.0,17.345,4.060625,0.0,0.20458,39.031,1295.046,200.039375,10414.8825,5381.108625,1101.8005,13315.653999999999,56.617,44.2565,2736.790375,8281.880125
4780,07-18 04:10:00,0.0,0.0,0.0,0.0,0.0,17.12625,3.88,0.0,0.20458,39.031,1295.046,200.05925,10414.884375,5381.4235,1101.8005,13315.700125000001,56.619125,44.2565,2736.812375,8282.23925
4781,07-18 05:10:00,0.0,0.0,0.0,0.0,0.0,16.9,3.84875,0.0,0.20458,39.031,1295.046,200.080875,10414.92,5382.12,1101.8005,13315.919,56.637625,44.2565,2736.8525,8283.118999999999
4782,07-18 06:10:00,52.695,0.0,21.034374999999997,0.53875,5.1,16.786875,3.900625,0.0,0.20458,39.031,1295.046,200.102125,10415.257,5382.179,1101.8005,13316.431875,56.639250000000004,44.2565,2736.875375,8283.353874999999
4783,07-18 07:10:00,266.0625,2.73125,66.37375,3.169375,14.62,17.464375,3.995,0.0,0.20458,39.031,1295.046,200.12175,10416.879,5382.179,1101.8005,13318.234625,56.656124999999996,44.2565,2736.9118750000002,8283.534625
4784,07-18 08:10:00,896.68125,91.015625,116.06875,6.099375,24.62,18.443125000000002,4.079375,0.0,0.20458,39.031,1295.046,200.14275,10420.371875,5382.179,1101.8005,13321.925625,56.66,44.2565,2736.9367500000003,8283.732750000001
4785,07-18 09:10:00,1800.5025,219.92125,161.359375,9.321875,34.78,19.72,4.106875,0.0,0.26706,39.031,1295.046,200.1645,10425.328125,5382.179,1101.8005,13327.192500000001,56.672625,44.2565,2736.971125,8284.043375
4786,07-18 10:10:00,2746.8375,374.96625,207.39000000000001,12.886875,44.7,20.741875,4.065625,0.0,0.26706,39.031,1295.047,200.18900000000002,10430.96575,5382.179,1101.8005,13333.468,56.69225,44.2565,2737.01625,8284.68125
4787,07-18 11:10:00,3105.45,466.04125,210.454375,14.171875,53.74,21.455,4.198125,0.0,0.26706,39.088875,1295.047875,200.211,10437.481125,5382.179,1101.8005,13340.36125,56.699875000000006,44.256625,2737.10475,8285.059125
4788,07-18 12:10:00,3581.88,560.09375,235.61875,16.110625,60.74,22.083125,4.12875,0.0,0.26706,39.168,1295.04925,200.234375,10444.27575,5382.179,1101.8005,13347.511875,56.718625,44.257,2737.22775,8285.415125
4789,07-18 13:10:00,3643.54125,598.51625,226.085,16.450625,63.76,22.614375,4.090625,0.0,0.26706,39.168,1295.051,200.25687499999998,10450.888125,5382.179,1101.8005,13354.33475,56.722125,44.257,2737.2555,8285.625625
4790,07-18 14:10:00,3395.9474999999998,530.14375,235.4675,15.320625,61.44,23.0075,4.159375,0.0,0.26706,39.168,1295.052625,200.278875,10456.732125,5382.179,1101.8005,13360.548125,56.741125,44.257,2737.2981250000003,8285.994999999999
4791,07-18 15:10:00,2952.52875,446.3875,209.87,13.366249999999999,54.87,23.130625,4.16,0.0,0.26706,39.168,1295.054,200.3015,10460.903375,5382.179,1101.8005,13365.003375,56.748,44.257,2737.329,8286.279
4792,07-18 16:10:00,2612.84625,364.943125,201.439375,11.931875,46.02,23.069375,4.31375,0.0,0.26706,39.168,1295.054875,200.322125,10463.825125,5382.179,1101.8005,13368.190625,56.766,44.257,2737.3685,8286.5445
4793,07-18 17:10:00,1998.93,258.993125,169.381875,9.610625,36.18,22.8825,4.66375,0.0,0.26706,39.168,1295.05575,200.343125,10465.49375,5382.179,1101.8005,13370.087625,56.77225,44.257,2737.396625,8286.772875
4794,07-18 18:10:00,1024.84875,110.12812500000001,122.036875,5.900625,26.03,22.6825,4.775,0.0,0.26706,39.168,1295.056,200.366125,10466.18825,5382.18625,1101.8005,13371.0305,56.792874999999995,44.257,2737.4405,8287.0285
4795,07-18 19:10:00,359.79,25.796875,74.4125,3.351875,15.98,22.235,4.52625,0.0,0.26706,39.168,1295.056375,200.388375,10466.218,5382.3478749999995,1101.8005,13371.143,56.797875,44.257,2737.4681250000003,8287.272875
4796,07-18 20:10:00,77.12625,0.0,27.283125000000002,0.6975,6.38,21.46375,4.190625,0.0,0.26706,39.168,1295.0565,200.40925000000001,10466.218,5382.662625,1101.8005,13371.143,56.822250000000004,44.257,2737.5135,8287.587625
4797,07-18 21:10:00,0.0,0.0,0.0,0.0,0.0,20.33875,3.74125,0.0,0.20458,39.168,1295.0565,200.43,10466.218,5382.98575,1101.8005,13371.143,56.828,44.257,2737.54,8287.910750000001
4798,07-18 22:10:00,0.0,0.0,0.0,0.0,0.0,19.669999999999998,3.525625,0.0,0.20458,39.168,1295.0565,200.452,10466.218,5383.2548750000005,1101.8005,13371.143,56.844375,44.257,2737.578375,8288.179875
4799,07-18 23:10:00,0.0,0.0,0.0,0.0,0.0,19.17625,3.5275,0.0,0.20458,39.168,1295.0565,200.47275,10466.218,5383.4712500000005,1101.8005,13371.143,56.8505,44.257,2737.60525,8288.39625
4800,07-19 00:10:00,0.0,0.0,0.0,0.0,0.0,18.78375,3.74625,0.0,0.20458,39.168,1295.0565,200.49450000000002,10466.218,5383.688,1101.8005,13371.143,56.864000000000004,44.257,2737.6405,8288.613000000001
4801,07-19 01:10:00,0.0,0.0,0.0,0.0,0.0,18.44,3.820625,0.0,0.20458,39.168,1295.0565,200.517625,10466.218,5383.891375,1101.8005,13371.143,56.8725,44.257,2737.672125,8288.816375
4802,07-19 02:10:00,0.0,0.0,0.0,0.0,0.0,18.045625,3.80625,0.0,0.20458,39.168,1295.0565,200.53825,10466.218,5384.102875,1101.8005,13371.143,56.88225,44.257,2737.7025,8289.027875
4803,07-19 03:10:00,0.0,0.0,0.0,0.0,0.0,17.750625,3.720625,0.0,0.20458,39.168,1295.0565,200.558875,10466.218,5384.291625,1101.8005,13371.143,56.894,44.257,2737.734875,8289.216625000001
4804,07-19 04:10:00,0.0,0.0,0.0,0.0,0.0,17.57,3.661875,0.0,0.20458,39.168,1295.0565,200.57975,10466.219125,5384.60275,1101.8005,13371.1875,56.899375,44.257,2737.761125,8289.571125
4805,07-19 05:10:00,0.0,0.0,0.0,0.0,0.0,17.375625,3.58625,0.0,0.20458,39.168,1295.0565,200.600875,10466.3035,5384.868375,1101.8005,13371.439750000001,56.914,44.257,2737.796875,8290.004625000001
4806,07-19 06:10:00,42.120000000000005,0.0,17.859375,0.4575,4.65,17.343125,3.671875,0.0,0.20458,39.168,1295.0565,200.622625,10466.7745,5384.894,1101.8005,13372.122375,56.916,44.257,2737.8206250000003,8290.241875
4807,07-19 07:10:00,252.5925,2.921875,63.625,3.32875,14.48,17.880625,3.935,0.0,0.20458,39.168,1295.0565,200.643625,10468.45675,5384.894,1101.8005,13374.026125,56.93475,44.257,2737.860375,8290.463375
4808,07-19 08:10:00,915.3375,95.893125,115.75625,6.26,24.49,18.711875,4.138125,0.0,0.20458,39.168,1295.05675,200.66775,10471.846625,5384.894,1101.8005,13377.66175,56.9365,44.257,2737.8865,8290.709125
4809,07-19 09:10:00,1729.695,219.510625,146.755,8.965,34.65,19.66375,4.2425,0.0,0.26706,39.168,1295.058,200.69225,10476.55075,5384.894,1101.8005,13382.85275,56.952,44.257,2737.92775,8291.196
4810,07-19 10:10:00,2379.38625,311.688125,191.961875,11.153125,44.56,20.45875,4.30125,0.0,0.26706,39.168,1295.058625,200.71275,10482.48125,5384.894,1101.8005,13389.16475,56.957750000000004,44.257,2737.9546250000003,8291.5775
