,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh
3438,05-23 06:10:00,78.39375,0.0,27.02375,0.69125,6.19,11.924375,3.72,0.0,0.20458
3439,05-23 07:10:00,271.0875,13.288125,62.358125,3.355,15.82,12.711875,3.684375,0.0,0.20458
3440,05-23 08:10:00,982.36875,122.63625,97.078125,6.3675,25.88,13.665625,3.8406249999999997,0.0,0.20458
3441,05-23 09:10:00,1889.53875,241.00625,149.8425,9.338125,36.03,14.654375,3.8575,0.0,0.26706
3442,05-23 10:10:00,2471.985,334.364375,182.7,11.285625,45.84,15.545625000000001,3.8175,0.0,0.26706
3443,05-23 11:10:00,3188.38875,454.20500000000004,225.5425,14.135625000000001,54.62,16.35125,3.70625,0.0,0.26706
3444,05-23 12:10:00,3480.23625,521.063125,231.54625,15.235625,61.08,17.0475,3.91375,0.0,0.26706
3445,05-23 13:10:00,3927.2737500000003,635.368125,222.96875,16.983125,63.28,17.6375,4.168125,0.0,0.26706
3446,05-23 14:10:00,3624.7275,599.93875,188.528125,15.52875,56.446875,17.995625,4.300625,0.0,0.26706
3447,05-23 15:10:00,3611.77125,568.8875,202.58875,15.519375,53.22,18.33625,4.370625,0.0,0.26706
3448,05-23 16:10:00,2947.33875,463.34187499999996,154.220625,12.83875,44.19,18.410625,4.4725,0.0,0.26706
3449,05-23 17:10:00,1812.5925,248.1375,131.545625,8.58375,34.28,18.2975,4.478125,0.0,0.26706
3450,05-23 18:10:00,1031.45625,134.551875,97.28375,6.164375,24.12,17.86,4.305,0.0,0.26706
3451,05-23 19:10:00,250.29,18.9,56.09625,3.011875,14.12,17.208125,4.21625,0.0,0.26706
3452,05-23 20:10:00,52.957499999999996,0.0,21.295624999999998,0.5425,4.59,16.48375,4.076875,0.0,0.26706
3453,05-23 21:10:00,0.0,0.0,0.0,0.0,0.0,15.484375,3.881875,0.0,0.20458
3454,05-23 22:10:00,0.0,0.0,0.0,0.0,0.0,14.919375,3.68125,0.0,0.20458
3455,05-23 23:10:00,0.0,0.0,0.0,0.0,0.0,14.51875,3.7925,0.0,0.20458
3456,05-24 00:10:00,0.0,0.0,0.0,0.0,0.0,14.00375,3.875,0.0,0.20458
3457,05-24 01:10:00,0.0,0.0,0.0,0.0,0.0,13.5575,3.80125,0.0,0.20458
3458,05-24 02:10:00,0.0,0.0,0.0,0.0,0.0,13.13375,3.7725,0.0,0.20458
3459,05-24 03:10:00,0.0,0.0,0.0,0.0,0.0,12.824375,3.71625,0.0,0.20458
3460,05-24 04:10:00,0.0,0.0,0.0,0.0,0.0,12.6225,3.66875,0.0,0.20458
3461,05-24 05:10:00,0.0,0.0,0.0,0.0,0.0,12.453125,3.796875,0.0,0.20458
3462,05-24 06:10:00,74.26125,0.0,25.823125,0.66,6.32,12.353125,4.026875,0.0,0.20458
3463,05-24 07:10:00,265.43625,16.489375,60.233125,3.75875,15.94,13.115625,4.176875,0.0,0.20458
3464,05-24 08:10:00,1022.37375,126.74,101.49000000000001,6.628125,26.0,14.193125,4.270625,0.0,0.20458
3465,05-24 09:10:00,2043.65625,281.566875,140.334375,10.133125,36.15,15.288125,4.165,0.0,0.26706
3466,05-24 10:10:00,2924.38875,446.60312500000003,163.229375,13.24875,45.97,16.383125,3.995625,0.0,0.26706
3467,05-24 11:10:00,3468.84,541.6475,203.884375,15.38375,54.77,17.268125,3.5475,0.0,0.26706
3468,05-24 12:10:00,3703.875,564.600625,247.17000000000002,16.3225,61.25,17.8375,3.655,0.0,0.26706
3469,05-24 13:10:00,3974.3025000000002,638.35,241.60625,17.356875,63.47,18.3625,3.828125,0.0,0.26706
3470,05-24 14:10:00,3825.2325,602.968125,236.50062499999999,16.5975,60.39,18.9475,3.973125,0.0,0.26706
3471,05-24 15:10:00,2933.4225,442.155,194.569375,12.901875,46.71625,19.24375,4.095625,0.0,0.26706
3472,05-24 16:10:00,2807.55375,400.674375,197.239375,12.566875,44.34,19.239375,4.201875,0.0,0.26706
3473,05-24 17:10:00,1981.99875,262.985,156.96125,9.525,34.43,19.1825,4.2325,0.0,0.26706
3474,05-24 18:10:00,1080.6525,131.98375,112.17,6.4593750000000005,24.27,18.92,4.216875,0.0,0.26706
3475,05-24 19:10:00,259.44375,21.56375,57.5025,3.27625,14.26,18.6225,4.06,0.0,0.26706
3476,05-24 20:10:00,41.9475,0.0,17.910625,0.45687500000000003,4.74,17.953125,3.856875,0.0,0.26706
3477,05-24 21:10:00,0.0,0.0,0.0,0.0,0.0,16.855,3.88875,0.0,0.20458
3478,05-24 22:10:00,0.0,0.0,0.0,0.0,0.0,16.175,4.206875,0.0,0.20458
3479,05-24 23:10:00,0.0,0.0,0.0,0.0,0.0,15.544375,4.41875,0.0,0.20458
3480,05-25 00:10:00,0.0,0.0,0.0,0.0,0.0,15.003125,4.28,0.0,0.20458
3481,05-25 01:10:00,0.0,0.0,0.0,0.0,0.0,14.508125,4.365625,0.0,0.20458
3482,05-25 02:10:00,0.0,0.0,0.0,0.0,0.0,14.00375,4.35375,0.0,0.20458
3483,05-25 03:10:00,0.0,0.0,0.0,0.0,0.0,13.790625,4.34,0.0,0.20458
3484,05-25 04:10:00,0.0,0.0,0.0,0.0,0.0,13.590625,4.285625,0.0,0.20458
3485,05-25 05:10:00,0.0,0.0,0.0,0.0,0.0,13.4225,4.034375,0.0,0.20458
3486,05-25 06:10:00,73.6425,0.0,25.252499999999998,0.645625,6.44,13.415625,4.01625,0.0,0.20458
3487,05-25 07:10:00,307.3725,13.6525,70.0275,3.608125,16.05,14.0825,4.275625,0.0,0.20458
3488,05-25 08:10:00,975.5174999999999,98.910625,117.798125,6.11375,26.1,15.103125,4.44375,0.0,0.20458
3489,05-25 09:10:00,1836.07875,205.99625,173.778125,9.106875,36.26,16.233125,4.578125,0.0,0.26706
3490,05-25 10:10:00,2501.53875,301.80875000000003,218.82,11.5075,46.09,17.208125,4.479375,0.0,0.26706
3491,05-25 11:10:00,2468.4825,302.51625,225.1725,11.22,54.9,17.9925,4.17,0.0,0.26706
3492,05-25 12:10:00,2987.8725,411.59375,239.128125,13.368125,61.42,18.6675,4.12,0.0,0.26706
3493,05-25 13:10:00,3008.5387499999997,393.31,263.85875,13.5,63.65,19.258125,4.038125,0.0,0.26706
3494,05-25 14:10:00,2706.12375,374.146875,219.81,12.13375,60.57,19.703125,3.880625,0.0,0.26706
3495,05-25 15:10:00,2659.33125,350.056875,225.56375,11.918125,53.54,19.946875,3.9475,0.0,0.26706
3496,05-25 16:10:00,2291.2275,323.7625,166.944375,10.418125,44.49,19.95125,4.163125,0.0,0.26706
3497,05-25 17:10:00,1721.64375,203.64,161.8325,8.353125,34.57,19.54,4.141875,0.0,0.26706
3498,05-25 18:10:00,955.72125,101.628125,114.673125,5.660625,24.41,19.140625,3.75375,0.0,0.26706
3499,05-25 19:10:00,242.415,15.8025,56.455,2.7375,14.41,18.683125,3.53,0.0,0.26706
3500,05-25 20:10:00,43.92,0.0,18.901249999999997,0.48312499999999997,4.9,18.0025,3.448125,0.0,0.26706
3501,05-25 21:10:00,0.0,0.0,0.0,0.0,0.0,16.8175,3.603125,0.0,0.20458
3502,05-25 22:10:00,0.0,0.0,0.0,0.0,0.0,15.88375,3.68875,0.0,0.20458
3503,05-25 23:10:00,0.0,0.0,0.0,0.0,0.0,15.51625,3.771875,0.0,0.20458
3504,05-26 00:10:00,0.0,0.0,0.0,0.0,0.0,15.084375,3.8099999999999996,0.0,0.20458
3505,05-26 01:10:00,0.0,0.0,0.0,0.0,0.0,14.77625,3.731875,0.0,0.20458
3506,05-26 02:10:00,0.0,0.0,0.0,0.0,0.0,14.500625,3.599375,0.0,0.20458
3507,05-26 03:10:00,0.0,0.0,0.0,0.0,0.0,14.1275,3.456875,0.0,0.20458
3508,05-26 04:10:00,0.0,0.0,0.0,0.0,0.0,13.865625,3.6075,0.0,0.20458
3509,05-26 05:10:00,0.0,0.0,0.0,0.0,0.0,13.651875,3.68125,0.0,0.20458
3510,05-26 06:10:00,71.42625,0.0,25.09625,0.639375,6.55,13.626875,3.693125,0.0,0.20458
3511,05-26 07:10:00,247.52249999999998,12.14,58.551875,3.1225,16.16,14.235625,3.76875,0.0,0.20458
3512,05-26 08:10:00,979.21125,90.78125,126.095625,6.05,26.21,15.026875,3.8625,0.0,0.20458
3513,05-26 09:10:00,1790.6025,214.6,157.765,8.9525,36.36,15.916875000000001,3.9725,0.0,0.26706
3514,05-26 10:10:00,2285.53875,256.024375,221.02,10.579375,46.2,16.60875,4.258125,0.0,0.26706
3515,05-26 11:10:00,2568.61875,322.079375,226.434375,11.57375,55.03,17.088125,4.0125,0.0,0.26706
3516,05-26 12:10:00,2911.53,330.460625,294.513125,13.105,61.57,17.6425,4.165,0.0,0.26706
3517,05-26 13:10:00,2933.43375,375.765,263.09375,13.1175,59.840624999999996,17.886875,4.2631250000000005,0.0,0.26706
3518,05-26 14:10:00,3472.13625,499.695,258.465625,15.254375,60.74,18.19375,4.3075,0.0,0.26706
3519,05-26 15:10:00,3242.97375,472.35,222.7775,14.146875,53.7,18.17125,4.401875,0.0,0.26706
3520,05-26 16:10:00,2628.13125,312.153125,237.7675,11.743125,44.63,18.193125000000002,4.543125,0.0,0.26706
3521,05-26 17:10:00,1828.66125,187.92125,193.289375,8.731875,34.71,18.056874999999998,4.673125,0.0,0.26706
3522,05-26 18:10:00,932.77125,78.78875000000001,128.560625,5.336875,24.55,17.801875,4.573125,0.0,0.26706
3523,05-26 19:10:00,319.515,18.009375000000002,70.8825,3.281875,14.55,17.26125,4.345,0.0,0.26706
3524,05-26 20:10:00,61.96875,0.0,23.638125,0.605,5.05,16.674375,4.021875,0.0,0.26706
3525,05-26 21:10:00,0.0,0.0,0.0,0.0,0.0,15.73375,3.7199999999999998,0.0,0.20458
3526,05-26 22:10:00,0.0,0.0,0.0,0.0,0.0,15.00875,3.6256250000000003,0.0,0.20458
3527,05-26 23:10:00,0.0,0.0,0.0,0.0,0.0,14.5025,3.6675,0.0,0.20458
3528,05-27 00:10:00,0.0,0.0,0.0,0.0,0.0,14.251875,3.543125,0.0,0.20458
3529,05-27 01:10:00,0.0,0.0,0.0,0.0,0.0,14.04625,3.33625,0.0,0.20458
3530,05-27 02:10:00,0.0,0.0,0.0,0.0,0.0,13.78375,3.465625,0.0,0.20458
3531,05-27 03:10:00,0.0,0.0,0.0,0.0,0.0,13.5275,3.439375,0.0,0.20458
3532,05-27 04:10:00,0.0,0.0,0.0,0.0,0.0,13.31875,3.426875,0.0,0.20458
3533,05-27 05:10:00,0.0,0.0,0.0,0.0,0.0,13.123750000000001,3.323125,0.0,0.20458
3534,05-27 06:10:00,82.335,0.0,28.010625,0.715625,6.66,12.996875,3.405625,0.0,0.20458
3535,05-27 07:10:00,262.87125,12.83625,61.18625,3.288125,16.26,13.751249999999999,3.6125000000000003,0.0,0.20458
3536,05-27 08:10:00,980.4225,100.110625,117.805,6.185625,26.31,14.596875,3.696875,0.0,0.20458
3537,05-27 09:10:00,1976.70375,251.259375,158.639375,9.894375,36.46,15.48125,3.80125,0.0,0.26706
3538,05-27 10:10:00,2744.76,368.23125,205.530625,12.62875,46.31,16.341875,3.93875,0.0,0.26706
3539,05-27 11:10:00,3312.75,452.75875,255.48375,14.865625,55.16,17.23875,3.8575,0.0,0.26706
3540,05-27 12:10:00,3926.12625,602.96625,248.330625,17.145625,61.72,17.75375,4.08625,0.0,0.26706
3541,05-27 13:10:00,3872.74125,568.249375,273.54562500000003,16.900625,64.0,18.124375,4.271875,0.0,0.26706
3542,05-27 14:10:00,3443.52,448.181875,293.980625,15.16375,60.91,18.243125,4.31,0.0,0.26706
3543,05-27 15:10:00,3360.36,500.583125,218.450625,14.66875,53.85,18.34375,4.49,0.0,0.26706
3544,05-27 16:10:00,2641.96125,384.725,171.47625,11.79625,44.77,18.12875,4.7025,0.0,0.26706
3545,05-27 17:10:00,2009.2725,266.904375,152.291875,9.57,34.84,17.955,4.823125,0.0,0.26706
3546,05-27 18:10:00,1033.49625,122.665625,108.8925,6.159375,24.68,17.66125,4.918125,0.0,0.26706
3547,05-27 19:10:00,297.0075,18.12125,66.154375,3.164375,14.69,17.24375,4.694375,0.0,0.26706
3548,05-27 20:10:00,56.88,0.0,22.283749999999998,0.569375,5.19,16.669375000000002,4.2725,0.0,0.26706
3549,05-27 21:10:00,0.0,0.0,0.0,0.0,0.0,15.82,3.948125,0.0,0.20458
3550,05-27 22:10:00,0.0,0.0,0.0,0.0,0.0,15.188125,3.90125,0.0,0.20458
3551,05-27 23:10:00,0.0,0.0,0.0,0.0,0.0,14.803125,4.168125,0.0,0.20458
3552,05-28 00:10:00,0.0,0.0,0.0,0.0,0.0,14.413125,4.164375,0.0,0.20458
3553,05-28 01:10:00,0.0,0.0,0.0,0.0,0.0,14.064375,4.151875,0.0,0.20458
3554,05-28 02:10:00,0.0,0.0,0.0,0.0,0.0,13.78875,4.098125,0.0,0.20458
3555,05-28 03:10:00,0.0,0.0,0.0,0.0,0.0,13.58,4.16375,0.0,0.20458
3556,05-28 04:10:00,0.0,0.0,0.0,0.0,0.0,13.30125,4.108125,0.0,0.20458
3557,05-28 05:10:00,0.0,0.0,0.0,0.0,0.0,13.068125,4.10375,0.0,0.20458
3558,05-28 06:10:00,82.605,0.0,27.752499999999998,0.70875,6.77,12.985,4.01625,0.0,0.20458
3559,05-28 07:10:00,296.51625,12.576875,67.7025,3.43375,16.36,13.594375,3.9775,0.0,0.20458
3560,05-28 08:10:00,1060.47,126.8775,108.345,6.886875,26.4,14.38,4.000625,0.0,0.20458
3561,05-28 09:10:00,1840.1399999999999,218.19,162.156875,9.19875,36.56,15.2275,4.021875,0.0,0.26706
3562,05-28 10:10:00,2604.0225,368.00687500000004,176.13375,11.999375,46.41,15.963125,4.069375,0.0,0.26706
3563,05-28 11:10:00,3156.855,441.346875,230.84375,14.129375,55.28,16.659375,3.9518750000000002,0.0,0.26706
3564,05-28 12:10:00,3751.0462500000003,525.11125,283.993125,16.475625,61.87,17.28375,4.0125,0.0,0.26706
3565,05-28 13:10:00,3791.80875,528.693125,295.27875,16.655625,64.16,17.868125,4.069375,0.0,0.26706
3566,05-28 14:10:00,3661.14,537.06125,258.39,16.011875,61.07,18.245,4.210625,0.0,0.26706
3567,05-28 15:10:00,3320.8875,493.06125000000003,216.13625,14.45875,54.0,18.41,4.400625,0.0,0.26706
3568,05-28 16:10:00,2740.49625,399.026875,174.4475,12.156875,44.91,18.171875,4.54,0.0,0.26706
3569,05-28 17:10:00,2119.05375,273.829375,165.176875,10.01875,34.98,17.97,4.6937500000000005,0.0,0.26706
3570,05-28 18:10:00,1111.3875,125.54125,120.701875,6.534375,24.81,17.67875,4.70375,0.0,0.26706
3571,05-28 19:10:00,286.32375,24.300625,61.053125,3.578125,14.82,17.256249999999998,4.5093749999999995,0.0,0.26706
3572,05-28 20:10:00,59.7225,0.0,22.69875,0.579375,5.33,16.59125,4.021875,0.0,0.26706
3573,05-28 21:10:00,0.0,0.0,0.0,0.0,0.0,15.66,3.6225,0.0,0.20458
3574,05-28 22:10:00,0.0,0.0,0.0,0.0,0.0,15.0975,3.48625,0.0,0.20458
3575,05-28 23:10:00,0.0,0.0,0.0,0.0,0.0,14.674375,3.49625,0.0,0.20458
3576,05-29 00:10:00,0.0,0.0,0.0,0.0,0.0,14.3875,3.461875,0.0,0.20458
3577,05-29 01:10:00,0.0,0.0,0.0,0.0,0.0,14.123125,3.5225,0.0,0.20458
3578,05-29 02:10:00,0.0,0.0,0.0,0.0,0.0,13.814375,3.46125,0.0,0.20458
3579,05-29 03:10:00,0.0,0.0,0.0,0.0,0.0,13.519375,3.435625,0.0,0.20458
3580,05-29 04:10:00,0.0,0.0,0.0,0.0,0.0,13.289375,3.479375,0.0,0.20458
3581,05-29 05:10:00,0.0,0.0,0.0,0.0,0.0,13.029375,3.4875,0.0,0.20458
3582,05-29 06:10:00,77.76,0.0,26.605625,0.6799999999999999,6.87,13.016875,3.4125,0.0,0.20458
3583,05-29 07:10:00,282.9525,11.786249999999999,65.235625,3.261875,16.45,13.695,3.409375,0.0,0.20458
3584,05-29 08:10:00,880.67625,91.275,105.834375,5.628125000000001,26.49,14.42625,3.4575,0.0,0.20458
3585,05-29 09:10:00,1587.54375,185.345625,145.8275,8.024375,36.64,15.259375,3.63375,0.0,0.26706
3586,05-29 10:10:00,2173.18125,289.376875,167.55812500000002,10.131875,46.5,15.9475,3.7806249999999997,0.0,0.26706
3587,05-29 11:10:00,2790.33,403.7475,193.77,12.584375,55.39,16.675,3.93,0.0,0.26706
3588,05-29 12:10:00,2930.79375,373.696875,256.76,13.139375,62.01,17.13125,4.2025,0.0,0.26706
3589,05-29 13:10:00,2803.8375,407.639375,205.085625,12.490625,64.32,17.36,4.41,0.0,0.26706
3590,05-29 14:10:00,2821.77,379.975625,229.1425,12.506875,61.22,17.5575,4.469375,0.0,0.26706
3591,05-29 15:10:00,2584.6012499999997,367.275,187.355625,11.443125,54.14,17.780625,4.6518749999999995,0.0,0.26706
3592,05-29 16:10:00,2285.62875,310.37375,171.241875,10.2925,45.05,17.801875,4.64625,0.0,0.26706
3593,05-29 17:10:00,1744.37625,228.06,139.269375,8.44,35.1,17.8425,4.6425,0.0,0.26706
3594,05-29 18:10:00,914.385,98.43125,107.77625,5.44625,24.94,17.668125,4.426875,0.0,0.26706
3595,05-29 19:10:00,253.78875,14.459375000000001,58.485,2.636875,14.96,17.39625,4.211875,0.0,0.26706
3596,05-29 20:10:00,52.06875,0.0,20.774375,0.53125,5.47,16.89875,4.03375,0.0,0.26706
3597,05-29 21:10:00,0.0,0.0,0.0,0.0,0.0,16.165,3.77875,0.0,0.20458
3598,05-29 22:10:00,0.0,0.0,0.0,0.0,0.0,15.57,3.6775,0.0,0.20458
3599,05-29 23:10:00,0.0,0.0,0.0,0.0,0.0,15.11625,3.9275,0.0,0.20458
3600,05-30 00:10:00,0.0,0.0,0.0,0.0,0.0,14.761875,3.874375,0.0,0.20458
3601,05-30 01:10:00,0.0,0.0,0.0,0.0,0.0,14.47875,3.831875,0.0,0.20458
3602,05-30 02:10:00,0.0,0.0,0.0,0.0,0.0,14.229375,3.75875,0.0,0.20458
3603,05-30 03:10:00,0.0,0.0,0.0,0.0,0.0,13.944375,3.7199999999999998,0.0,0.20458
3604,05-30 04:10:00,0.0,0.0,0.0,0.0,0.0,13.80125,3.69875,0.0,0.20458
3605,05-30 05:10:00,0.0,0.0,0.0,0.0,0.0,13.6425,3.715,0.0,0.20458
3606,05-30 06:10:00,72.5175,0.0,25.460625,0.65125,6.96,13.66875,3.87125,0.0,0.20458
3607,05-30 07:10:00,295.99875,11.438125,68.406875,3.29875,16.54,14.2175,3.87125,0.0,0.20458
3608,05-30 08:10:00,973.24875,87.59625,127.5675,6.0375,26.57,14.943125,4.020625,0.0,0.20458
3609,05-30 09:10:00,1791.765,201.12625,170.704375,8.99625,36.73,15.763125,4.20375,0.0,0.26706
3610,05-30 10:10:00,2409.66375,259.02875,241.104375,11.170625,46.59,16.42125,4.443125,0.0,0.26706
3611,05-30 11:10:00,2652.555,282.608125,276.84250000000003,12.060625,55.5,17.10375,4.21,0.0,0.26706
3612,05-30 12:10:00,2991.25875,346.21125,292.825,13.365625,62.14,17.578125,4.323125,0.0,0.26706
3613,05-30 13:10:00,3176.565,428.11,261.08625,14.116875,64.47,17.935625,4.495625,0.0,0.26706
3614,05-30 14:10:00,3278.7375,440.02125,266.16125,14.465625,61.37,18.1025,4.67625,0.0,0.26706
3615,05-30 15:10:00,2991.76875,412.99875,224.581875,13.165,54.28,18.2575,4.913125,0.0,0.26706
3616,05-30 16:10:00,2545.9275,309.6375,221.983125,11.435625,45.18,18.314375000000002,5.1381250000000005,0.0,0.26706
3617,05-30 17:10:00,2024.52,249.77375,171.889375,9.686875,35.23,18.245,5.05125,0.0,0.26706
3618,05-30 18:10:00,1070.53875,112.285,125.41875,6.281875,25.07,18.021250000000002,4.93125,0.0,0.26706
3619,05-30 19:10:00,325.51875,22.446875,69.865625,3.6012500000000003,15.09,17.635625,4.706875,0.0,0.26706
3620,05-30 20:10:00,67.54125,0.0,24.834374999999998,0.63375,5.6,16.973125,4.421875,0.0,0.26706
3621,05-30 21:10:00,0.0,0.0,0.0,0.0,0.0,15.99,4.12875,0.0,0.20458
3622,05-30 22:10:00,0.0,0.0,0.0,0.0,0.0,15.32,3.96625,0.0,0.20458
3623,05-30 23:10:00,0.0,0.0,0.0,0.0,0.0,14.828125,4.06,0.0,0.20458
3624,05-31 00:10:00,0.0,0.0,0.0,0.0,0.0,14.473749999999999,3.94875,0.0,0.20458
3625,05-31 01:10:00,0.0,0.0,0.0,0.0,0.0,14.14875,3.851875,0.0,0.20458
3626,05-31 02:10:00,0.0,0.0,0.0,0.0,0.0,13.748125,3.8275,0.0,0.20458
3627,05-31 03:10:00,0.0,0.0,0.0,0.0,0.0,13.42125,3.805625,0.0,0.20458
3628,05-31 04:10:00,0.0,0.0,0.0,0.0,0.0,13.2675,3.831875,0.0,0.20458
3629,05-31 05:10:00,0.0,0.0,0.0,0.0,0.0,13.103125,3.8362499999999997,0.0,0.20458
3630,05-31 06:10:00,84.1875,0.0,28.063125,0.71625,7.05,13.095,4.0356250000000005,0.0,0.20458
3631,05-31 07:10:00,286.65,14.075625,65.356875,3.61875,16.62,13.81,4.2375,0.0,0.20458
3632,05-31 08:10:00,950.41125,102.8,109.223125,6.131875,26.64,14.739375,4.341875,0.0,0.20458
3633,05-31 09:10:00,1825.5787500000001,240.4125,139.3075,9.2675,36.8,15.844375,4.34125,0.0,0.26706
3634,05-31 10:10:00,2516.26125,336.3675,190.003125,11.700625,46.68,16.750625,4.383125,0.0,0.26706
3635,05-31 11:10:00,2709.735,391.44,192.804375,12.313125,55.6,17.308125,4.2425,0.0,0.26706
3636,05-31 12:10:00,3368.61,495.03,239.89374999999998,15.065,62.26,17.91,4.288125,0.0,0.26706
3637,05-31 13:10:00,3445.67625,542.61875,221.145625,15.415625,64.62,18.405,4.168125,0.0,0.26706
3638,05-31 14:10:00,3477.735,532.1575,231.029375,15.411875,61.52,18.775,4.1175,0.0,0.26706
3639,05-31 15:10:00,3294.09375,497.544375,216.66,14.61125,54.42,19.080625,4.125,0.0,0.26706
3640,05-31 16:10:00,2755.68,405.7025,179.8775,12.45375,45.3,19.266875,4.27125,0.0,0.26706
3641,05-31 17:10:00,2007.825,268.561875,154.249375,9.715625,35.35,19.2275,4.39125,0.0,0.26706
3642,05-31 18:10:00,1109.40375,132.08625,116.674375,6.666875,25.19,19.020625,4.391875,0.0,0.26706
3643,05-31 19:10:00,308.775,23.868125,66.068125,3.6256250000000003,15.21,18.508125,4.314375,0.0,0.26706
3644,05-31 20:10:00,62.38125,0.0,23.480625,0.6,5.73,17.644375,3.9825,0.0,0.26706
3645,05-31 21:10:00,0.0,0.0,0.0,0.0,0.0,16.470625,3.66,0.0,0.20458
3646,05-31 22:10:00,0.0,0.0,0.0,0.0,0.0,15.6175,3.53125,0.0,0.20458
3647,05-31 23:10:00,0.0,0.0,0.0,0.0,0.0,15.10625,3.49625,0.0,0.20458
3648,06-01 00:10:00,0.0,0.0,0.0,0.0,0.0,14.530625,3.42625,0.0,0.20458
3649,06-01 01:10:00,0.0,0.0,0.0,0.0,0.0,14.063125,3.40625,0.0,0.20458
3650,06-01 02:10:00,0.0,0.0,0.0,0.0,0.0,13.651250000000001,3.3962499999999998,0.0,0.20458
3651,06-01 03:10:00,0.0,0.0,0.0,0.0,0.0,13.353125,3.44375,0.0,0.20458
3652,06-01 04:10:00,0.0,0.0,0.0,0.0,0.0,13.10875,3.4,0.0,0.20458
3653,06-01 05:10:00,0.0,0.0,0.0,0.0,0.0,12.87375,3.293125,0.0,0.20458
3654,06-01 06:10:00,108.1125,0.0,33.948125,0.86625,7.13,12.93625,3.271875,0.0,0.20458
3655,06-01 07:10:00,270.29625,15.799375,61.53,3.8125,16.69,13.82625,3.291875,0.0,0.20458
3656,06-01 08:10:00,995.5350000000001,115.75625,107.5025,6.555625,26.72,14.98375,3.4475,0.0,0.20458
3657,06-01 09:10:00,1965.82875,242.535,166.894375,9.99125,36.87,16.30375,3.44375,0.0,0.26706
3658,06-01 10:10:00,2818.6875,407.5725,186.118125,13.17625,46.76,17.32625,3.409375,0.0,0.26706
3659,06-01 11:10:00,3075.78375,438.61875,225.59312500000001,14.05625,55.69,18.126250000000002,3.25875,0.0,0.26706
3660,06-01 12:10:00,3739.2675,603.273125,221.138125,16.774375,62.38,18.820625,3.466875,0.0,0.26706
3661,06-01 13:10:00,3837.88875,637.028125,216.18812499999999,17.0975,64.76,19.30375,3.635,0.0,0.26706
3662,06-01 14:10:00,3655.95,569.86125,234.963125,16.29,61.66,19.705625,3.7625,0.0,0.26706
3663,06-01 15:10:00,3258.75375,472.921875,232.545625,14.555625000000001,54.55,19.915,3.849375,0.0,0.26706
3664,06-01 16:10:00,2401.88625,315.82,196.1875,10.9975,45.43,19.916875,4.064375,0.0,0.26706
3665,06-01 17:10:00,1834.0162500000001,226.079375,161.983125,8.95125,35.47,19.8625,4.271875,0.0,0.26706
3666,06-01 18:10:00,1037.63625,119.87,113.89,6.248125,25.31,19.52375,4.3575,0.0,0.26706
3667,06-01 19:10:00,319.9425,22.954375,68.81375,3.62,15.33,19.07625,4.1775,0.0,0.26706
3668,06-01 20:10:00,80.34375,0.0,28.22,0.718125,5.86,18.430625,3.94,0.0,0.26706
3669,06-01 21:10:00,0.0,0.0,0.0,0.0,0.0,17.339375,3.684375,0.0,0.20458
3670,06-01 22:10:00,0.0,0.0,0.0,0.0,0.0,16.529375,3.720625,0.0,0.20458
3671,06-01 23:10:00,0.0,0.0,0.0,0.0,0.0,15.87625,3.80125,0.0,0.20458
3672,06-02 00:10:00,0.0,0.0,0.0,0.0,0.0,15.355,3.69375,0.0,0.20458
3673,06-02 01:10:00,0.0,0.0,0.0,0.0,0.0,14.88375,3.4625,0.0,0.20458
3674,06-02 02:10:00,0.0,0.0,0.0,0.0,0.0,14.48875,3.28,0.0,0.20458
3675,06-02 03:10:00,0.0,0.0,0.0,0.0,0.0,14.164375,3.250625,0.0,0.20458
3676,06-02 04:10:00,0.0,0.0,0.0,0.0,0.0,13.9,3.225,0.0,0.20458
3677,06-02 05:10:00,0.0,0.0,0.0,0.0,0.0,13.678125,3.2425,0.0,0.20458
3678,06-02 06:10:00,103.4025,0.0,32.95625,0.8412499999999999,7.21,13.77625,3.310625,0.0,0.20458
3679,06-02 07:10:00,297.6075,15.4525,67.583125,3.93375,16.76,14.71375,3.335625,0.0,0.20458
3680,06-02 08:10:00,1039.94625,127.16625,106.999375,6.96125,26.78,15.901250000000001,3.32375,0.0,0.20458
3681,06-02 09:10:00,1785.8400000000001,222.530625,152.790625,9.165625,36.94,17.143125,3.375,0.0,0.26706
3682,06-02 10:10:00,2418.49875,346.654375,168.06125,11.449375,46.83,18.181874999999998,3.461875,0.0,0.26706
3683,06-02 11:10:00,2890.7625,417.74125,211.62625,13.330625,55.78,18.946875,3.335625,0.0,0.26706
3684,06-02 12:10:00,3487.34625,522.38125,247.13875,15.824375,62.49,19.550625,3.54625,0.0,0.26706
3685,06-02 13:10:00,3286.0012500000003,526.618125,207.816875,14.835625,64.89,19.965,3.749375,0.0,0.26706
3686,06-02 14:10:00,2959.14375,397.198125,254.21125,13.505625,61.8,20.313125,3.96125,0.0,0.26706
3687,06-02 15:10:00,2842.83375,387.28812500000004,230.51875,12.956875,54.68,20.339375,4.05125,0.0,0.26706
3688,06-02 16:10:00,2443.95,318.375625,202.37125,11.261875,45.54,20.240625,4.044375,0.0,0.26706
